,index,Episode,Speaker,Internal,NumWords,Lines
0,0,1,Jeremy,False,4,Shall I go on?
1,1,1,Jeremy,False,21,"The foetal head then passes below the pubic arch. At this point, the woman may feel a burning or stinging sensation."
2,2,1,Jeremy,False,10,"Um, how much more do you want? What's an episiotomy?"
3,3,1,Jeremy,False,1,Why?
4,4,1,Jeremy,False,6,It's one of my favourite areas.
5,5,1,Jeremy,False,4,Oh my fucking life!
6,6,1,Jeremy,True,35,"So glad I'm not a woman. Worst thing that can happen to me is getting sent to war. Even then, I can find a cave and eat blackberries and tug myself off till it's over."
7,7,1,Jeremy,True,13,"Hold on, I see where this is going. I ain't no birth partner."
8,8,1,Jeremy,False,9,"Dude, you are gonna be a great birth partner!"
9,9,1,Jeremy,False,2,"Oh, right."
10,10,1,Jeremy,True,3,Oh my life.
11,11,1,Jeremy,False,8,I mean... I suppose I always wondered whether-
12,12,1,Jeremy,False,2,"Right, yeah."
13,13,1,Jeremy,True,7,Act supportive or punch his lights out?
14,14,1,Jeremy,False,7,And are you gonna get help for-
15,15,1,Jeremy,False,3,"Paedophobe, oh right."
16,16,1,Jeremy,False,18,"It's just paedo, phobe. I mean, they're both bad. I thought you were saying you were a mega-paedo."
17,17,1,Jeremy,False,6,"I was grappling, I was grasping."
18,18,1,Jeremy,False,3,Chim chim cher-ee.
19,19,1,Jeremy,True,67,"God, how did he get so old? I'll never let myself get so old. I mean, you have to get old up to a point, but that's ridiculous. Still nothing from Elena. I'll never fool anyone as beautiful as Elena into loving me again. Maybe I should kill myself. Hmmm, Gary Neville's conservatory is nice. Hello, put that suicide bid on hold. OK, a book, egghead alert."
20,20,1,Jeremy,False,9,"So, er... ""The Famished Road"", is that a sequel?"
21,21,1,Jeremy,False,22,"To the one that was a film about the end of the world, ""The Road""? 'Cause they were hungry enough in that."
22,22,1,Jeremy,True,7,Didn't even know it was a one.
23,23,1,Jeremy,False,16,"Jeremy. So, what are you in for? You don't have to tell me, if it's disgusting."
24,24,1,Jeremy,True,1,Boyfriend.
25,25,1,Jeremy,False,1,Oh.
26,26,1,Jeremy,False,2,That's terrible.
27,27,1,Jeremy,True,1,Terri-brill.
28,28,1,Jeremy,False,4,"How's it going, dude?"
29,29,1,Jeremy,True,3,"Hey, that's Zahra's."
30,30,1,Jeremy,False,9,"Look, you're stressing it. How about I sort it?"
31,31,1,Jeremy,False,1,Really?
32,32,1,Jeremy,True,28,He's so lucky I'm the kind of guy who would never spike a coffee with Rohypnol. Too many practical risks before we even get into the moral considerations.
33,33,1,Jeremy,True,7,"Wow, private room, this guy's lucked out."
34,34,1,Jeremy,False,2,"Hi, Ben."
35,35,1,Jeremy,False,37,"Mm-hm, right. You know, it's funny, just looking at him, I could tell we'd get on. He looks like a laugh, a right laugh. I sort of want to shake his hand. Would that be all right?"
36,36,1,Jeremy,False,4,"Ah Ben, sleepy Ben."
37,37,1,Jeremy,True,13,"I want to steal your girlfriend, Ben. I think I love your girlfriend."
38,38,1,Jeremy,True,26,"I definitely don't hope he dies. Definitely not, that would be horrible, but he does look like he could do with a nice long relaxing coma."
39,39,1,Jeremy,False,12,"So, before the accident, how long had you two been, hanging out?"
40,40,1,Jeremy,False,10,"OK. And how was it going, were you two very...?"
41,41,1,Jeremy,False,17,"Wow, so out of those three months, you can knock off at least two weeks for training."
42,42,1,Jeremy,False,2,"God, really?"
43,43,1,Jeremy,False,21,"Oh, me too. I adore to read, it's amazing, isn't it? Because a book, I always say, can be about anything."
44,44,1,Jeremy,False,2,"Right, yeah."
45,45,1,Jeremy,False,2,"Oh, sure."
46,46,1,Jeremy,False,4,"""This month's hot tip..."""
47,47,1,Jeremy,False,129,"...the premier Wrangler collection. When has good denim ever been cheap? The answer is never. Look, dude, bit of a weird one, but if you aren't gonna make it through, I mean if you can't, then don't worry, because Zahra's great. And, I'll be waiting, and if you check out, in a friendly way, not like a vulture, to check in. And don't worry, I'm not gonna start waggling on any of your tubes, but, and if you have a problem with anything I've just said then, do give me a sign. No? OK. ""I'm in a swimming pool and my bikini pops off. I'm not bothered, I'll just carry on"", and that's a comment from ""Kayleigh, Islip"". You see a picture of Kayleigh there, and her nice bum."
48,48,1,Jeremy,False,3,"Oh, hi, Mark."
49,49,1,Jeremy,False,7,I'm reading FHM to this unconscious guy.
50,50,1,Jeremy,False,5,Because I have a heart.
51,51,1,Jeremy,False,1,What?
52,52,1,Jeremy,False,1,What?
53,53,1,Jeremy,False,4,"No, go on, what?"
54,54,1,Jeremy,False,4,What are you saying?
55,55,1,Jeremy,False,10,"Look, there's no need to be all cynical, just because-"
56,56,1,Jeremy,False,16,"Oh, just because I'm doing something decent, there has to be some weird thing going on?"
